"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
17.9855456406619,0.0186024165742228,-1.41417459786043,-2.2307389655021,0.774808513058337,-0.659741028119919,-0.556015449931448,-0.650475014103401,-0.131700154614731,-1.08475664964648,0.579038052937995,1.0522247647339,-0.236990550146269,0.897342945760933,-0.262970384964974,0.309422266253634,1.29003244313809,0.574316569122341,0.94600253375037,1.07305616672743,1.52293022304231,0.046001558112257,0.361587094722896,-1.25567977346115,0.491842847652862,0.0214011604465897,-1.14899545411345,-0.29844400093471,0.610232709738899,-0.577404471988419,1.27583179319997
-3.11808561214677,1.29753751033734,1.62350105668896,1.44883797104205,0.428539143078199,0.0860858003963454,-0.141777498308831,0.715454260044401,1.16219050002266,0.737344490266346,0.634909418404916,-0.389789297517449,-0.521934474919868,-1.11815788541501,-0.70814996683113,-0.211868479377982,-1.17473552768833,-0.621080595713927,-0.968491757194873,1.29743979570224,2.11046289110429,-2.26340653306478,-1.29974174569317,-0.725336602087891,-0.67824948954456,0.230876193158043,0.394397326131871,-0.117414420125976,1.19237070743359,0.397007593845997,1.31089715845446
-8.20502947476793,0.913862295880418,0.918667637851264,1.40968995006413,1.60127381359426,-0.426004281233426,-0.912686805732194,-2.76542508205051,-0.836294891700731,0.282947725613374,-0.252752430019196,-1.07578431197309,-2.04045279696,-0.852554763524056,-0.773859085311488,-0.436388050280999,1.58472932223192,0.121729351117601,-0.000622089233803878,1.47259688180492,1.42816733265637,1.8773272652337,1.8772225378964,0.18677278309602,-0.643918044988878,-0.323301190113135,-0.311665006883689,0.768832997051053,-0.156311238359901,-0.236970281580197,0.965152806648646
-16.4740143889282,-0.739583969114516,-0.3767035594187,0.939070559962507,0.616735374831161,1.1298272206676,0.684244475291204,-1.61739814491579,-0.425377685256718,1.30281649385139,-0.527581382122256,-0.000652729531133767,-1.28681478235275,-1.17797507654996,-1.11970273297891,-0.61302232793195,-0.815449755530753,-1.75494715983024,-0.503871209028969,0.983527448884355,1.25999075570616,-0.40324675452533,-0.19234891797204,-0.386103760982596,-1.04291080985754,0.375297369369319,-0.55598045455821,-2.56325714704905,-0.434422531206302,-0.823209967985015,-1.78084411683688
-4.90532974893919,0.31549799613218,0.606380617627871,1.34984955047754,0.576725627222827,0.831134027385517,0.426963458075314,-1.22186294398954,-0.236960443501687,-0.237422635853404,-0.687649631855908,-0.551268459736864,0.100152897648599,0.606920875018192,0.975164266871609,-0.566491403851521,-0.10598280795604,-0.0535771011648408,-0.000137981444862767,-1.61461977264921,0.562853968702224,0.193072703802146,-0.619073387100605,-0.280335053361583,1.16402621122169,-1.16934068904501,0.497841422708141,1.33256414609578,-0.0901521236804448,-0.896004280080752,-1.33260994876612
-6.53731566071352,0.499145034558208,0.206304460389382,-1.51652442916402,-1.36909235845962,1.40369132939896,0.78944976193949,0.388293883311312,1.63677836420816,-0.214113329390407,-0.200293449274774,-1.69298127985023,-0.441014028612526,0.0917710372033064,0.177537301311559,0.353634615834717,1.7102663477365,1.51593292751851,-0.427832918219629,-0.937951180725869,-0.721264006602551,-0.987653683053835,-0.121133290310006,-0.459642254597069,-0.75462226897593,-0.28155449523719,-0.486911799595785,-0.0470967835574899,2.6818020747484,0.990266213771975,-0.838597680156414
41.5102738500184,0.815783828904489,0.578954962077505,-0.432159091562213,-0.308653291924139,0.168035102508339,-0.197408210089095,1.01655255496713,-0.0377377867256025,0.881769125910578,1.67951195186913,1.29910627393747,1.09639512968439,0.469636937405365,0.549661566492391,0.685605997327837,0.84433645793533,0.0814676039900382,1.45075255130928,0.702511580964282,0.336066951278201,-0.950765981812066,-0.939609593520521,0.734350440639712,1.14571726835399,0.844796163602525,0.168800139385237,-0.825299803575434,-0.237753524772474,-0.258379870336408,0.106129694445043
30.9485822458112,-2.06781023033669,-1.94565106192465,0.29817408985823,0.625346421856765,1.39854257822052,1.98922964588076,1.23429944112323,1.94566682662981,1.08474321200594,-0.852394807829434,0.618657078563098,0.801513138371691,1.36275973578702,2.19809914962071,0.558165495845484,-0.507233943222744,-0.0377620126154387,0.586515890817786,1.15824300259078,-1.43731009638267,0.412057729454582,0.48790647755101,-0.623670027155469,1.14728927444052,0.746634119695606,1.07727513592697,0.126182541228212,0.244648320108972,1.7437065461174,0.181662394271717
-21.7104364869195,0.691241026392909,-0.709847291416298,0.301472137259505,1.02479024685334,0.22414204537435,-0.571433080757418,-1.18630139808422,-0.283366703253877,-1.31448753683083,-2.17667838625468,-0.966492595868806,-1.31386437532543,-0.2851532115561,-0.132132834404478,-0.439955874752351,-0.395985498687388,-0.672774383884537,0.51055553681106,0.142668895647328,1.64754669309265,-0.966913304419945,0.978548932435638,1.49287764924835,-0.588941438775934,-0.836940839521436,-0.700963302563977,0.268946337397181,0.695244614510241,-0.298490790817174,-0.802659961306473
47.062254788184,0.741398450778766,0.691554417936511,0.165201067763757,0.841722655309585,0.106680567609673,0.524738893008353,1.29368320766755,0.793597454758324,1.21818880642356,0.525999771568316,1.63251765671389,1.60431540315012,0.708013476922436,0.90767153787223,0.99104499180933,1.91847629718033,-0.0957375127378637,0.818585447454366,1.5082416876876,0.742353704936463,-0.406830185325513,-1.14888791276619,-2.03313456917853,-1.9911077809462,-0.244719440111522,1.37078350395743,0.0882910423179036,0.407713441290376,-0.219586695613479,-0.540851722252496
-16.8242236267537,-0.334199252201945,-1.34246141960082,-0.40627776556537,-0.141700132921122,-0.412046344828126,-1.16947126375396,-0.353175074037745,-0.0374626798300541,-0.571864143840838,-0.88958284132241,-1.93069492786685,-2.03820962509258,0.180474037523041,-0.352746206167596,-0.247205156305395,0.204583590916815,0.414257092245858,0.119812067251055,-0.520606139664954,0.284157144139884,0.838495244317711,-0.608849568900622,0.718059276671867,-0.692435309080496,-0.305939941372596,0.180413649900754,-0.59869570977997,-0.515154081334616,0.59400443431217,-1.49417941994385
31.8432879245945,-1.08620593127482,-2.00710868128854,-1.16057301946073,-0.192620893330526,-0.355032625145908,-0.276851267699518,1.1651655155764,1.84640927572135,0.405059513089981,0.456749583411303,1.26357956395376,-0.310489163902816,1.49017674873337,0.725955333453106,0.110804457589167,0.886136724344842,-0.526273867419446,0.366452728003606,0.301616479335168,2.6577178829864,2.51917726675755,2.78826133806034,1.18431113751409,0.874686765434787,-0.748684916653344,-0.793382860637478,-0.767589883350136,-0.44571902033294,-0.204316393792455,0.88028637346139
10.5282673036637,0.98846584036476,1.78475013090447,1.05661387327592,-0.435697982883504,0.38037754399419,-1.31519542679907,-1.00801062292134,-0.965953388894713,-1.18709516658378,-0.794871271159116,0.673742685427826,-0.698093456067278,0.639120764364382,1.27972212158699,-0.0721384431177221,0.924769481452009,1.68540127058417,0.916420214537066,0.146187596517408,0.111334314968693,-1.89299583533585,-1.42064036596028,-0.37491235163407,-0.302661631815695,-0.452126469570439,0.796101438990244,-0.258850469656734,0.115280911723889,0.449295415289161,-0.311116515049671
-26.039861768076,-0.367020464016349,-0.159936795316278,-0.822727059189753,-1.22629791494898,-1.9951503157239,0.360362045153006,0.0147867046900327,0.110902662543854,0.406839124304193,-0.338173798132683,-0.279919328423128,-1.30997351639966,-0.958067817304225,-0.70101210681957,-0.0929180112061136,-0.527808232156434,0.53485636963035,-0.137608665389579,-1.96464091150639,-0.368906312353887,1.53858222136064,2.16741430115503,1.71721530575442,0.366340132453208,-0.448994269669254,-1.53702465272823,-0.999322395541158,-0.911343345191435,1.65238168823502,-0.521096398548446
